ID,Reference,refyear,OriginalTitle,FrenchTitle,EnglishTitle,CommitteDecisionDate,kind,Genre,support,SecretariatDecision,firstfilm,secondfilm,budget,reason,Director,key,AnnouncedAmount,CoproducerId,country1,countryname1_english,percentage_participation,contributor_rank,majmin,lumieres_id,lumieres_title,lumieres_matching_title,lumieres_directors,lumieres_prod_year,lumieres_relevance,lumieres_admissions,imdb_id,imdb_ratings,imdb_nbvotes
7127,14-049-F,2014,Doktor Proktors tidsbadekar,La baignoire magique du docteur Proctor,Doctor Proctor: Bubble in the Bathtub,2014-06-20,Fiction,,Rejected,Eligible,0,0,5470127.0,,['Arild Frohlich'],7127,"[4098082.0, 1372045.0]","[211, 23015]","['NO ', 'DE ']","['Norway', 'Germany']","[0.74917, 0.25083]","[1, 2]","['Majority', 'Minority']",66700,Doktor Proktors tidsbadekar,Doktor Proktors tidsbadekar,Arild Fröhlich,2015,1.0,297880,tt5057300,5.6,258
7128,14-050-F,2014,Cinzento e Negro,GRIS ET NOIR,GREY AND BLACK,2014-06-20,Fiction,,Rejected,Eligible,0,0,1191839.0,,['Luis Rocha'],7128,"[238480.0, 953359.0]","[366, 14752]","['ES ', 'PT ']","['Spain', 'Portugal']","[0.20009, 0.79991]","[2, 1]","['Minority', 'Majority']",66917,Cinzento e Negro,Grey and Black,Luís Filipe Rocha,2015,1.0,2675,tt4127548,6.3,152
7129,14-051-F,2014,Jack (Arbeitstitel),Jack (working title),Jack (working title),2014-06-20,Fiction,,Rejected,Eligible,0,0,3407183.0,,['Elisabeth Scharang'],7129,"[2369995.0, 1037188.0]","[11420, 11421]","['AT ', 'DE ']","['Austria', 'Germany']","[0.69559, 0.30441]","[1, 2]","['Majority', 'Minority']",458813,Wald,Wald,Elisabeth Scharang,2023,1.0,13664,tt21108294,6.7,75
7130,14-052-C,2014,La mar de los hombres (Sea of Men),La mer des Hommes,Sea of Men,2014-06-20,Documentary,,Rejected,Eligible,1,0,209496.0,,['Manuel  Muñoz'],7130,"[161333.0, 48163.0]","[31658, 31781]","['ES ', 'NL ']","['Spain', 'Netherlands']","[0.7701, 0.2299]","[1, 2]","['Majority', 'Minority']",82567,El mar nos mira de lejos,La mar de los hombres,Manuel Muñoz Rivas,2017,0.95,318,tt4665930,6.6,83
7131,14-053-F,2014,Hrútar,Le bélier de l’homme juste,The Rams,2014-06-20,Fiction,,Rejected,Eligible,0,1,1661166.0,,['Grimur  Hakonarson'],7131,"[211680.0, 288771.0, 1160715.0]","[24268, 29865, 31731]","['FR ', 'DK ', 'IS ']","['France', 'Denmark', 'Iceland']","[0.12743, 0.17384, 0.69874]","[3, 2, 1]","['Minority', 'Minority', 'Majority']",64057,Hrútar,Hrútar,Grímur Hákonarson,2015,1.0,536162,tt3296658,7.2,15231
7132,14-054-F,2014,The Giant (Jätten),Le Geant,The Giant,2014-06-20,Fiction,,Supported,Eligible,1,0,2441813.0,,['Johannes Nyholm'],7132,"[1705550.0, 504224.0]","[17803, 28733]","['SE ', 'DK ']","['Sweden', 'Denmark']","[0.69848, 0.2065]","[3, 6]","['Minority', 'Minority']",70048,Jätten,The Giant,Johannes Nyholm,2016,1.0,16260,tt4135076,6.5,1169
7133,14-055-F,2014,The missing paper,La feuille manquante,The missing paper,2014-06-20,Fiction,,Rejected,Eligible,0,0,3000000.0,,['Renzo Martinelli'],7133,"[600000.0, 2400000.0]","[12515, 21245]","['BE ', 'IT ']","['Belgium', 'Italy']","[0.2, 0.8]","[2, 1]","['Minority', 'Majority']",69449,Ustica: The Missing Paper,Ustica: The Missing Paper,Renzo Martinelli,2016,0.95,19419,tt4777660,5.5,258
7134,14-056-F,2014,Louder Than Bombs,Back Home,Louder Than Bombs,2014-06-20,Fiction,,Supported,Eligible,0,0,8074096.0,,['Joachim Trier'],7134,"[2062062.0, 865258.0, 5708609.0]","[222, 250, 29567]","['FR ', 'DK ', 'NO ']","['France', 'Denmark', 'Norway']","[0.25539, 0.10716, 0.70703]","[6, 10, 1]","['Minority', 'Minority', 'Majority']",64051,Louder Than Bombs,Back Home,Joachim Trier,2015,1.0,244470,tt2217859,6.6,14258
7135,14-057-F,2014,Ballon (Walk with Me),Ballon,Walk with me,2014-06-20,Fiction,,Supported,Eligible,0,0,3182327.0,,['Lisa Ohlin'],7135,"[2517518.0, 664810.0]","[30, 157]","['DK ', 'SE ']","['Denmark', 'Sweden']","[0.79109, 0.20891]","[2, 3]","['Minority', 'Minority']",70058,De standhaftige,Walk with Me,Lisa Ohlin,2016,1.0,44893,tt4675926,6.5,426
7136,14-058-F,2014,Satisfaction 1720 (Ex: Tordenskiold),Tordenskiold,Tordenskiold,2014-06-20,Fiction,,Supported,Eligible,0,0,5035758.0,,['Henrik Ruben Genz'],7136,"[3075881.0, 492214.0, 972621.0]","[250, 13881, 32039]","['DK ', 'CZ ', 'NO ']","['Denmark', 'Czech Republic', 'Norway']","[0.61081, 0.09774, 0.19314]","[3, 8, 4]","['Minority', 'Minority', 'Minority']",68218,Tordenskjold & Kold,Tordenskiold,Henrik Ruben Genz,2016,1.0,10117,tt3702758,5.3,508
7137,14-059-F,2014,Auf Einmal,Et Soudain,All of a Sudden,2014-06-20,Fiction,,Rejected,Eligible,0,0,2460000.0,,['Asli Ozge'],7137,"[492000.0, 246000.0, 1722000.0]","[139, 27975, 31625]","['FR ', 'NL ', 'DE ']","['France', 'Netherlands', 'Germany']","[0.2, 0.1, 0.7]","[2, 3, 1]","['Minority', 'Minority', 'Majority']",68023,Auf Einmal,All of a Sudden,Asli Özge,2016,1.0,16139,tt5233510,6.4,977
7138,14-060-F,2014,Cervený Kapitán,Le capitaine rouge,The RED CAPTAIN,2014-06-20,Fiction,,Rejected,Eligible,0,1,1988594.7,,['Michal  Kollar'],7138,"[783013.69, 812529.96, 393051.05]","[24256, 24258, 32055]","['CZ ', 'SK ', 'PL ']","['Czech Republic', 'Slovakia', 'Poland']","[0.39375, 0.4086, 0.19765]","[2, 1, 3]","['Minority', 'Majority', 'Minority']",70469,Rudý kapitán,The Red Captain,"Michal Kollar, Kamil Misztal",2016,1.0,156631,tt3975072,5.5,652
7139,14-061-F,2014,Stage Fright,,Stage Fright,2014-06-20,Fiction,,Rejected,Eligible,1,0,961646.3,,['Yorgos  Zois'],7139,"[495646.18, 356000.0, 110000.12]","[18121, 26150, 30949]","['GR ', 'FR ', 'HR ']","['Greece', 'France', 'Croatia']","[0.51541, 0.3702, 0.11439]","[1, 2, 3]","['Majority', 'Minority', 'Minority']",68126,Interruption,Interruption,Yorgos Zois,2015,1.0,5118,tt4991590,6.5,552
7140,14-062-F,2014,Kidnep,Kidnap - Les vacances fabuleuses de Bo,Kidnap - Bo's most exciting holiday ever,2014-06-20,Fiction,,Rejected,Eligible,0,1,1843808.0,,['Diederik   Ebbinge'],7140,"[639580.0, 1204228.0]","[26259, 27975]","['BE ', 'NL ']","['Belgium', 'Netherlands']","[0.34688, 0.65312]","[2, 1]","['Minority', 'Majority']",61465,Kidnep,Kidnep,Diederik Ebbinge,2015,1.0,72339,tt3875310,6.5,259
7141,14-063-F,2014,Le Front du Wakhan,Le Front du Wakhan,The Wakhan Front,2014-06-20,Fiction,,Rejected,Eligible,1,0,2729552.0,,['Clément COGITORE'],7141,"[556392.0, 2173160.0]","[325, 31995]","['BE ', 'FR ']","['Belgium', 'France']","[0.20384, 0.79616]","[2, 1]","['Minority', 'Majority']",64070,Ni le ciel ni la terre,The Wakhan Front,Clément Cogitore,2015,1.0,43352,tt4426656,6.3,1193
7144,14-066-F,2014,Die Habenichtse,,The Have-Nots,2014-06-20,Fiction,,Rejected,Eligible,0,1,2970000.0,,['Florian Hoffmeister'],7144,"[730000.0, 2240000.0]","[14140, 26953]","['IE ', 'DE ']","['Ireland', 'Germany']","[0.24579, 0.75421]","[2, 1]","['Minority', 'Majority']",71843,Die Habenichtse,Die Habenichtse,Florian Hoffmeister,2016,1.0,1331,tt4939384,5.9,92
7145,14-067-F,2014,Un confine incerto,Une limite incertaine,An uncertain border,,Fiction,,Inelegible,Withdrawal Producer,0,0,1484000.0,,['Isabella Sandri'],7145,"[428161.0, 1055839.0]","[26983, 30778]","['DE ', 'IT ']","['Germany', 'Italy']","[0.28852, 0.71148]","[2, 1]","['Minority', 'Majority']",88843,Un confine incerto,An Uncertain Border,Isabella Sandri,2019,1.0,161,tt6848226,5.4,45
7146,14-068-F,2014,Le coeur régulier,LE COEUR REGULIER,KOKORO,2014-06-20,Fiction,,Rejected,Eligible,0,1,2491860.43,,"[""Vanja d'Alcantara""]",7146,"[1245929.43, 1245931.0]","[12519, 25765]","['BE ', 'FR ']","['Belgium', 'France']","[0.5, 0.5]","[2, 1]","['Minority', 'Majority']",69609,Le coeur régulier,Le coeur régulier,Vanja d'Alcantara,2016,1.0,71030,tt4505180,5.9,150
7147,14-069-C,2014,La Strada dei Samouni,La Route des Samouni,Samouni Road,2014-06-20,Documentary,,Supported,Eligible,0,1,861000.0,,['Stefano Savona'],7147,"[621043.0, 1055866.0]","[31732, 31785]","['IT ', 'FR ']","['Italy', 'France']","[0.7213, 1.22633]","[2, 1]","['Minority', 'Majority']",77844,Samouni Road,La route des Samouni,Stefano Savona,2018,1.0,22654,tt8397524,6.8,224
7148,14-070-F,2014,Moonwalkers,Moonwalkers,Moonwalkers,2014-06-20,Fiction,,Rejected,Eligible,1,0,9900000.0,,['Antoine Bardou  Jacquet'],7148,"[4646000.0, 5254000.0]","[16851, 31050]","['BE ', 'FR ']","['Belgium', 'France']","[0.46929, 0.53071]","[2, 1]","['Minority', 'Majority']",69639,Moonwalkers,Moonwalkers,Antoine Bardou-Jacquet,2015,1.0,34029,tt2718440,6.1,9964
7149,14-071-F,2014,Diamant noir,Diamant noir,Dark Inclusion,2014-06-20,Fiction,,Supported,Eligible,1,0,3656063.0,,['Arthur Harari'],7149,"[2764283.0, 693600.0]","[12456, 24296]","['FR ', 'BE ']","['France', 'Belgium']","[0.75608, 0.18971]","[1, 6]","['Majority', 'Minority']",69600,Diamant noir,Diamant noir,Arthur Harari,2016,1.0,90133,tt3759370,6.4,804
7150,14-072-F,2014,Pilgrimage,Pilgrimage,Pilgrimage,,Fiction,,Inelegible,Withdrawal Producer,0,1,4700000.0,,['Brendan Muldowney'],7150,"[3256823.0, 1443177.0]","[32041, 32176]","['IE ', 'BE ']","['Ireland', 'Belgium']","[0.69294, 0.30706]","[1, 2]","['Majority', 'Minority']",75829,Pilgrimage,Pilgrimage,Brendan Muldowney,2017,1.0,2587,tt3531202,5.9,6469
7151,14-073-F,2014,Pelnu Sanatorija,,Sanatorium of Ashes,2014-06-20,Fiction,,Rejected,Eligible,0,0,472000.0,,['Davis   Simanis'],7151,"[94400.0, 377600.0]","[22943, 28153]","['LT ', 'LV ']","['Lithuania', 'Latvia']","[0.2, 0.8]","[2, 1]","['Minority', 'Majority']",70622,Exiled,Pelnu sanatorija,Davis Simanis Jr.,2016,1.0,6322,tt4261942,6.5,291
7152,14-074-F,2014,The Republic,La République,The Republic,,Fiction,,Inelegible,Withdrawal Secretariat,1,0,717763.91,,['Dimitris Tzetzas'],7152,"[607150.0, 30613.91, 80000.0]","[31124, 32049, 32100]","['GR ', 'US ', 'CY ']","['Greece', 'United States', 'Cyprus']","[0.84589, 0.04265, 0.11146]","[1, 3, 2]","['Majority', 'Minority', 'Minority']",65851,The Republic,The Republic,Dimitris Tzetzas,2015,1.0,4729,tt4006044,6.2,282
7153,14-075-F,2014,The Lost Man,L'égaré,The Lost Man,2014-06-20,Fiction,,Rejected,Eligible,0,0,696500.0,,['Christophe Farnarier'],7153,"[487550.0, 208950.0]","[31987, 32054]","['ES ', 'FR ']","['Spain', 'France']","[0.7, 0.3]","[1, 2]","['Majority', 'Minority']",77105,El Perdido,The Lost Man,Christophe Farnarier,2016,1.0,113,tt5152982,6.6,43
7154,14-076-F,2014,Western (AT),,Western (WT),2014-06-20,Fiction,,Rejected,Eligible,0,0,2191211.0,,['Valeska Grisebach '],7154,"[448657.0, 1742554.0]","[21950, 23467]","['BG ', 'DE ']","['Bulgaria', 'Germany']","[0.20475, 0.79525]","[2, 1]","['Minority', 'Majority']",73660,Western,Western,Valeska Grisebach,2017,0.95,92817,tt5157326,7.0,4318
7155,14-077-F,2014,History's Future,l'Avenir du Passé,History's Future,,Fiction,,Inelegible,Withdrawal Producer,1,0,725499.0,,['Fiona  Tan'],7155,"[145217.0, 507671.0, 72611.0]","[14600, 28046, 31935]","['DE ', 'NL ', 'FR ']","['Germany', 'Netherlands', 'France']","[0.20016, 0.69975, 0.10008]","[2, 1, 3]","['Minority', 'Majority', 'Minority']",70816,History's Future,History's Future,Fiona Tan,2016,1.0,2843,tt4003794,5.5,106
7156,14-078-F,2014,Blue Hotel 965,Blue Hotel 965,Blue Hotel 965,2014-06-20,Fiction,,Rejected,Eligible,0,1,963436.0,,['Mikko Kuparinen'],7156,"[192818.0, 770618.0]","[26994, 31730]","['LT ', 'FI ']","['Lithuania', 'Finland']","[0.20014, 0.79986]","[2, 1]","['Minority', 'Majority']",68426,2 yötä aamuun,Blue Hotel 965,Mikko Kuparinen,2015,1.0,11430,tt3828796,6.1,872
7157,14-079-F,2014,Un etaj mai jos,Un etage plus bas,One Floor Below,2014-06-20,Fiction,,Rejected,Eligible,0,0,1193500.0,,['Radu Muntean'],7157,"[240261.7, 833018.9, 120219.4]","[17705, 31070, 32170]","['FR ', 'RO ', 'SE ']","['France', 'Romania', 'Sweden']","[0.20131, 0.69796, 0.10073]","[2, 1, 3]","['Minority', 'Majority', 'Minority']",64140,Un etaj mai jos,One Floor Below,Radu Muntean,2015,1.0,14837,tt4620316,6.4,1049
7158,14-080-F,2014,Soy Nero,Soy Nero,Soy Nero,2014-06-20,Fiction,,Supported,Eligible,0,0,2420935.0,,['Rafi Pitts'],7158,"[1780009.0, 762861.0, 458823.0]","[343, 31889, 34701]","['DE ', 'FR ', 'MX ']","['Germany', 'France', 'Mexico']","[0.73526, 0.31511, 0.18952]","[1, 6, 9]","['Majority', 'Minority', 'Minority']",69653,Soy Nero,Soy Nero,Rafi Pitts,2016,1.0,40889,tt2249039,6.4,874
7160,14-082-F,2014,Chris the Swiss,Chris the Swiss,Chris the Swiss,2014-06-20,Animation,,Supported,Eligible,1,0,2322636.75,,['Anja Kofmel'],7160,"[1868139.0, 286871.0, 512691.0]","[15147, 24003, 30949]","['CH ', 'DE ', 'HR ']","['Switzerland', 'Germany', 'Croatia']","[0.80432, 0.12351, 0.22074]","[1, 9, 7]","['Majority', 'Minority', 'Minority']",79815,Chris the Swiss,Chris the Swiss,Anja Kofmel,2018,1.0,16117,tt4920450,7.1,557
7161,14-083-F,2014,Wspomnienie lata,Souvenirs d'ete,Memories of Summer,,Fiction,,Inelegible,Withdrawal Producer,0,1,1171897.0,,['Adam Guzinski '],7161,"[937472.0, 234425.0]","[257, 32186]","['PL ', 'FR ']","['Poland', 'France']","[0.79996, 0.20004]","[1, 2]","['Majority', 'Minority']",88624,Wspomnienie lata,Wspomnienie lata,Adam Guzinski,2016,1.0,6798,tt6133146,6.5,191
7162,14-084-F,2014,Eng nei zäit,"Demain, après la guerre",Tomorrow after the war,2014-06-20,Fiction,,Rejected,Eligible,0,1,3972033.0,,['Christophe Wagner'],7162,"[913525.0, 3058508.0]","[25, 297]","['BE ', 'LU ']","['Belgium', 'Luxembourg']","[0.22999, 0.77001]","[2, 1]","['Minority', 'Majority']",87195,Eng nei Zäit,Eng nei Zäit,Christophe Wagner,2015,1.0,541,tt4032632,6.4,70
7163,14-085-F,2014,L'attesa,L'attente,The Wait,2014-06-20,Fiction,,Supported,Eligible,1,0,2850000.0,,['Piero Messina'],7163,"[2398258.0, 599564.0]","[16909, 31134]","['IT ', 'FR ']","['Italy', 'France']","[0.84149, 0.21037]","[1, 5]","['Majority', 'Minority']",64123,L'attesa,The Wait,Piero Messina,2015,1.0,131633,tt3715122,6.5,2597
7164,14-086-F,2014,Iftarlik Gazoz,Le Jeune qui Jeûne,The Soda Seller,2014-06-20,Fiction,,Rejected,Eligible,0,0,741032.0,,['Yüksel Aksu'],7164,"[554620.0, 186412.0]","[31630, 31698]","['TR ', 'GR ']","['Türkiye', 'Greece']","[0.74844, 0.25156]","[1, 2]","['Majority', 'Minority']",67789,Iftarlik Gazoz,Iftarlik Gazoz,Yüksel Aksu,2016,1.0,1030581,tt5229228,7.3,15697
7165,14-087-F,2014,Supilinna Salaselts,La société secrète de Soupeville,The Secret Society of Souptown,2014-06-20,Fiction,,Supported,Eligible,1,0,1379630.0,,['Margus Paju'],7165,"[277060.0, 1102570.0]","[21638, 31986]","['FI ', 'EE ']","['Finland', 'Estonia']","[0.20082, 0.79918]","[3, 2]","['Minority', 'Minority']",65568,Supilinna Salaselts,Supilinna Salaselts,Margus Paju,2015,1.0,111389,tt3949936,6.6,631
7167,14-089-F,2014,House of Others (Skhvisi Sakhli),La Maison des autres,House of Others,2014-06-20,Fiction,,Rejected,Eligible,1,0,1300000.0,,['Rusudan Glurjidze'],7167,"[129998.2, 260000.4, 910001.4]","[26986, 26989, 27534]","['ES ', 'GE ', 'RU ']","['Spain', 'Georgia', 'Russia']","[0.1, 0.2, 0.7]","[3, 2, 1]","['Minority', 'Minority', 'Majority']",86610,House of Others,House of Others,Russudan Glurjidze,2016,1.0,111,tt5132448,6.2,256
7168,14-090-F,2014,Emma,Emma,Emma,2014-06-20,Fiction,,Rejected,Eligible,0,1,3091215.0,,['Mads  Matthiesen'],7168,"[826276.0, 1783552.0, 481387.0]","[296, 24682, 30328]","['BE ', 'DK ', 'PL ']","['Belgium', 'Denmark', 'Poland']","[0.2673, 0.57697, 0.15573]","[2, 1, 3]","['Minority', 'Majority', 'Minority']",69099,The Model,The Model,Mads Matthiesen,2016,1.0,52348,tt4074364,5.8,4196
7169,14-091-F,2014,92,92,92,2014-06-20,Fiction,,Rejected,Eligible,0,0,3356655.0,,['Kasper Barfoed'],7169,"[2671970.0, 684685.0]","[31769, 31949]","['DK ', 'SE ']","['Denmark', 'Sweden']","[0.79602, 0.20398]","[1, 2]","['Majority', 'Minority']",65195,Sommeren '92,Sommeren '92,Kasper Barfoed,2015,0.95,317100,tt2378830,6.8,4820
7170,14-092-F,2014,Colonia Dignidad,,,2014-06-20,Fiction,,Rejected,Eligible,0,0,8006442.54,,['Florian Gallenberger'],7170,"[2787500.0, 5218942.54]","[164, 17952]","['LU ', 'DE ']","['Luxembourg', 'Germany']","[0.34816, 0.65184]","[2, 1]","['Minority', 'Majority']",68138,Colonia,Colonia Dignidad,Florian Gallenberger,2015,1.0,533679,tt4005402,7.0,57446
7171,14-093-F,2014,"Mily Hans, dorogoy Piotr","Cher Hans, cher Pjotr","Dear Hans, Lovely Pjotr",2014-06-20,Fiction,,Rejected,Eligible,0,0,2742517.0,,['Aleksandr Mindadze'],7171,"[657778.0, 1734739.0, 350000.0]","[24003, 31626, 31779]","['DE ', 'RU ', 'UA ']","['Germany', 'Russia', 'Ukraine']","[0.23984, 0.63254, 0.12762]","[2, 1, 3]","['Minority', 'Majority', 'Minority']",245243,Parquet,Parquet,Aleksandr Mindadze,2020,1.0,67,tt9699628,5.2,68
7172,14-094-F,2014,Je suis un soldat,Je suis un soldat,I am a Soldier,2014-06-20,Fiction,,Supported,Eligible,1,0,4755910.0,,['Laurent Larivière'],7172,"[1147895.0, 2212699.0]","[296, 18252]","['BE ', 'FR ']","['Belgium', 'France']","[0.24136, 0.46525]","[5, 3]","['Minority', 'Minority']",64091,Je suis un soldat,Je suis un soldat,Laurent Larivière,2015,1.0,27113,tt4485178,6.0,376
7173,14-095-F,2014,Le chant des hommes,Le chant des hommes,Rising Voices,2014-06-20,Fiction,,Rejected,Eligible,0,1,3025000.0,,"['Mary  Jimenez', 'Bénédicte Liénard']",7173,"[302500.0, 1219204.0, 1503296.0]","[169, 325, 13939]","['FR ', 'BE ', 'LU ']","['France', 'Belgium', 'Luxembourg']","[0.1, 0.40304, 0.49696]","[3, 2, 1]","['Minority', 'Minority', 'Majority']",72112,Le chant des hommes,Rising Voices,"Mary Jimenez, Bénédicte Liénard",2015,1.0,2904,tt4048672,5.8,42
7174,14-096-F,2014,Nebel im August,Brouillard en août,Fog in August,,Fiction,,Inelegible,Withdrawal Producer,0,0,5920000.0,,['Uli Edel'],7174,"[1021250.0, 968500.0, 3930250.0]","[89, 16713, 31580]","['AT ', 'BE ', 'DE ']","['Austria', 'Belgium', 'Germany']","[0.17251, 0.1636, 0.66389]","[2, 3, 1]","['Minority', 'Minority', 'Majority']",66980,Pay the Ghost,Pay the Ghost,Uli Edel,2015,1.0,22374,tt3733778,5.2,18999
7175,14-097-F,2014,A trois on y va,A trois on y va,,2014-06-20,Fiction,,Rejected,Eligible,0,0,5136340.0,,['Jérôme Bonnell'],7175,"[4577651.0, 558689.0]","[15290, 16380]","['FR ', 'BE ']","['France', 'Belgium']","[0.89123, 0.10877]","[1, 2]","['Majority', 'Minority']",58636,À trois on y va,À trois on y va,Jérôme Bonnell,2015,0.95,113279,tt3817962,6.3,1222
7176,14-098-F,2014,Beyond Sleep,,Beyond Sleep,2014-06-20,Fiction,,Rejected,Eligible,0,1,2055790.03,,['Boudewijn Koole'],7176,"[1449592.01, 606198.02]","[26152, 31799]","['NL ', 'NO ']","['Netherlands', 'Norway']","[0.70513, 0.29487]","[1, 2]","['Majority', 'Minority']",70795,Beyond Sleep,Beyond Sleep,Boudewijn Koole,2016,1.0,47629,tt4075458,6.0,943
7177,14-099-F,2014,Belgica,Belgica,Belgica,2014-06-20,Fiction,,Supported,Eligible,0,0,3600000.0,,['Felix Van Groeningen'],7177,"[900000.0, 2374276.0, 363500.0]","[280, 26259, 27975]","['FR ', 'BE ', 'NL ']","['France', 'Belgium', 'Netherlands']","[0.25, 0.65952, 0.10097]","[6, 2, 8]","['Minority', 'Minority', 'Minority']",68026,Belgica,Belgica,Felix Van Groeningen,2016,1.0,209345,tt3544218,6.7,4784
7178,14-100-F,2014,Bugday,Le Grain,Bugday,2014-06-20,Fiction,,Supported,Eligible,0,0,5875489.11,,['Semih Kaplanoglu'],7178,"[1662500.0, 3020341.0, 652500.0, 1163000.0]","[141, 174, 22804, 23973]","['DE ', 'TR ', 'SE ', 'FR ']","['Germany', 'Türkiye', 'Sweden', 'France']","[0.28296, 0.51406, 0.11105, 0.19794]","[5, 1, 10, 9]","['Minority', 'Majority', 'Minority', 'Minority']",73211,Grain,BUĞDAY,Semih Kaplanoglu,2017,0.95,35936,tt4073682,6.1,1679
7180,14-102-F,2014,Vincent en het einde van de wereld,La fin du monde,Vincent and the end of the world,2014-06-20,Fiction,,Supported,Eligible,0,0,3405000.0,,['Christophe Van Rompaey'],7180,"[2610719.0, 1233752.0]","[16163, 21136]","['BE ', 'FR ']","['Belgium', 'France']","[0.76673, 0.36234]","[2, 4]","['Minority', 'Minority']",71055,Vincent,Vincent et la fin du monde,Christophe Van Rompaey,2016,0.95,17239,tt3231020,6.8,560
7181,14-103-F,2014,Journal d'une femme de chambre,Journal d'une femme de chambre,Diary of a chambermaid,2014-06-20,Fiction,,Rejected,Eligible,0,0,7471369.0,,['Benoit Jacquot'],7181,"[801021.0, 6670348.0]","[190, 14261]","['BE ', 'FR ']","['Belgium', 'France']","[0.10721, 0.89279]","[2, 1]","['Minority', 'Majority']",61584,Journal d'une femme de chambre,Diary of a Chambermaid,Benoît Jacquot,2015,1.0,378267,tt2711898,5.5,3056
7182,14-104-F,2014,Pour vous faire plasir,POUR VOUS FAIRE PLAISIR,,,Fiction,,Inelegible,Withdrawal Secretariat,0,0,6950000.0,,['Xavier Giannoli'],7182,"[5558790.0, 1391210.0]","[116, 13881]","['FR ', 'CZ ']","['France', 'Czech Republic']","[0.79983, 0.20017]","[1, 2]","['Majority', 'Minority']",63949,Marguerite,Marguerite,Xavier Giannoli,2015,1.0,1336441,tt4428788,6.9,5692
7183,14-105-F,2014,Ce sentiment de l'été,Ce sentiment de l'été,That summer feeling,2014-06-20,Fiction,,Rejected,Eligible,0,1,2509746.0,,['Mikhaël Hers'],7183,"[2007797.0, 501949.0]","[26148, 32124]","['FR ', 'DE ']","['France', 'Germany']","[0.8, 0.2]","[1, 2]","['Majority', 'Minority']",69620,Ce sentiment de l'été,Ce sentiment de l'été,Mikhael Hers,2015,1.0,41741,tt4021084,6.6,704
7184,14-106-F,2014,No Crook No Crime (Cien años de perdon),,,2014-06-20,Fiction,,Supported,Eligible,0,0,3500250.0,,['Daniel Calparsoro'],7184,"[2621404.0, 350000.0, 748972.0, 374485.0]","[233, 27305, 32244, 32739]","['ES ', 'FR ', 'AR ', 'FR ']","['Spain', 'France', 'Argentina', 'France']","[0.74892, 0.09999, 0.21398, 0.10699]","[1, 9, 4, 7]","['Majority', 'Minority', 'Minority', 'Minority']",68163,Cien años de perdón,Cien años de perdón,Daniel Calparsoro,2016,0.95,1100648,tt3655414,6.2,7391
7185,14-107-F,2014,Le tout nouveau testament,Le tout nouveau testament,The Brand New Testament,2014-06-20,Fiction,,Supported,Eligible,0,0,8555390.0,,['Jaco Van Dormael'],7185,"[4407997.0, 1968600.0, 1830066.0]","[31765, 32061, 32232]","['BE ', 'LU ', 'FR ']","['Belgium', 'Luxembourg', 'France']","[0.51523, 0.2301, 0.21391]","[2, 6, 8]","['Minority', 'Minority', 'Minority']",63956,Le tout nouveau testament,The Brand New Testament,Jaco van Dormael,2015,1.0,2225608,tt3792960,7.1,35147
7186,14-108-F,2014,Land of Mine (Under Sandet),Dans le sable,Land of Mine,2014-06-20,Fiction,,Supported,Eligible,0,0,4774021.0,,['Martin Zandvliet'],7186,"[1306969.0, 3345088.0]","[31734, 31762]","['DE ', 'DK ']","['Germany', 'Denmark']","[0.27377, 0.70069]","[4, 2]","['Minority', 'Minority']",65199,Under sandet,Land of Mine - Sotto la sabbia,Martin Zandvliet,2015,0.95,420433,tt3841424,7.8,46048
